z,x,y,qx,qy,qz,qw
26.002600260026,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
27.002700270027,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
28.002800280028,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
29.002900290029,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
30.00300030003,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
31.003100310031,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
32.003200320032,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
33.003300330033,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
34.003400340034,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
35.003500350035,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
36.003600360036,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
37.003700370037,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
38.003800380038,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
39.003900390039,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
40.00400040004,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
41.004100410041,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
42.004200420042004,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
43.004300430043,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
44.004400440044,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
45.004500450045,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
46.004600460046,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
47.004700470047,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
48.004800480048004,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
49.004900490049,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
50.00500050005,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
51.005100510051,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
52.005200520052,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
53.005300530053,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
54.005400540054,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
55.005500550055004,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
56.005600560056,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
57.005700570057,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
58.005800580058,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
59.005900590059,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
60.00600060006,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
61.006100610061004,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
62.006200620062,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
63.006300630063,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
64.006400640064,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
65.00650065006501,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
66.006600660066,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
67.006700670067,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
68.006800680068,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
69.006900690069,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
70.00700070007,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
71.007100710071,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
72.007200720072,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
73.007300730073,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
74.007400740074,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
75.007500750075,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
76.007600760076,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
77.00770077007701,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
78.007800780078,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
79.007900790079,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
80.00800080008,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
81.008100810081,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
82.008200820082,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
83.008300830083,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
84.00840084008401,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
85.008500850085,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
86.008600860086,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
87.008700870087,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
88.008800880088,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
89.008900890089,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
90.00900090009,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
91.00910091009101,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
92.009200920092,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
93.009300930093,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
94.009400940094,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
95.009500950095,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
96.00960096009601,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
97.009700970097,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
98.009800980098,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
99.009900990099,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
100.0100010001,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
101.010101010101,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
102.010201020102,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
103.01030103010301,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
104.010401040104,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
105.010501050105,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
106.010601060106,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
107.010701070107,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
108.010801080108,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
109.010901090109,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
110.01100110011001,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
111.011101110111,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
112.011201120112,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
113.011301130113,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
114.011401140114,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
115.011501150115,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
116.011601160116,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
117.01170117011701,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
118.011801180118,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
119.011901190119,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
120.01200120012,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
121.012101210121,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
122.01220122012201,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
123.012301230123,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
124.012401240124,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
125.012501250125,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
126.012601260126,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
127.012701270127,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
128.012801280128,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
129.012901290129,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
130.01300130013001,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
131.013101310131,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
132.013201320132,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
133.013301330133,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
134.013401340134,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
135.01350135013502,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
136.013601360136,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
137.013701370137,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
138.013801380138,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
139.013901390139,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
140.01400140014,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
141.014101410141,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
142.014201420142,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
143.014301430143,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
144.014401440144,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
145.014501450145,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
146.014601460146,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
147.014701470147,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
148.014801480148,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
149.01490149014901,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
150.01500150015,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
151.015101510151,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
152.015201520152,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
153.015301530153,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
154.01540154015402,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
155.015501550155,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
156.015601560156,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
157.015701570157,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
158.015801580158,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
159.015901590159,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
160.01600160016,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
161.016101610161,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
162.016201620162,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
163.016301630163,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
164.016401640164,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
165.016501650165,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
166.016601660166,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
167.016701670167,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
168.01680168016802,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
169.016901690169,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
170.01700170017,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
171.017101710171,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
172.017201720172,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
173.01730173017302,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
174.017401740174,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
175.017501750175,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
176.017601760176,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
177.017701770177,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
178.017801780178,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
179.017901790179,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
180.01800180018,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
181.018101810181,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
182.01820182018201,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
183.018301830183,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
184.018401840184,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
185.018501850185,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
186.018601860186,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
187.01870187018702,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
188.018801880188,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
189.018901890189,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
190.01900190019,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
191.019101910191,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
192.01920192019202,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
193.019301930193,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
194.019401940194,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
195.019501950195,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
196.019601960196,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
197.019701970197,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
198.019801980198,-25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
199.019901990199,-25.0,0.0,0.0,-0.019984684071448627,0.0,0.9998002862584929
200.0200020002,25.0,0.0,0.0,-0.019984684071448627,0.0,0.9998002862584929
201.02010201020101,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
202.020202020202,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
203.020302030203,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
204.020402040204,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
205.020502050205,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
206.02060206020602,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
207.020702070207,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
208.020802080208,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
209.020902090209,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
210.02100210021,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
211.021102110211,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
212.021202120212,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
213.021302130213,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
214.021402140214,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
215.021502150215,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
216.021602160216,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
217.021702170217,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
218.021802180218,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
219.021902190219,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
220.02200220022002,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
221.022102210221,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
222.022202220222,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
223.022302230223,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
224.022402240224,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
225.02250225022502,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
226.022602260226,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
227.022702270227,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
228.022802280228,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
229.022902290229,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
230.02300230023,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
231.023102310231,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
232.023202320232,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
233.023302330233,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
234.02340234023401,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
235.023502350235,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
236.023602360236,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
237.023702370237,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
238.023802380238,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
239.02390239023902,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
240.02400240024,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
241.024102410241,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
242.024202420242,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
243.024302430243,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
244.02440244024402,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
245.024502450245,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
246.024602460246,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
247.024702470247,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
248.024802480248,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
249.024902490249,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
250.02500250025,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
251.025102510251,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
252.025202520252,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
253.02530253025301,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
254.025402540254,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
255.025502550255,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
256.025602560256,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
257.025702570257,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
258.025802580258,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
259.025902590259,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
260.02600260026003,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
261.026102610261,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
262.026202620262,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
263.026302630263,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
264.026402640264,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
265.026502650265,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
266.026602660266,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
267.026702670267,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
268.026802680268,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
269.026902690269,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
270.02700270027003,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
271.027102710271,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
272.027202720272,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
273.027302730273,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
274.027402740274,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
275.027502750275,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
276.027602760276,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
277.027702770277,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
278.027802780278,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
279.02790279027903,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
280.02800280028,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
281.028102810281,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
282.028202820282,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
283.028302830283,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
284.028402840284,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
285.028502850285,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
286.028602860286,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
287.028702870287,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
288.028802880288,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
289.02890289028903,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
290.02900290029,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
291.029102910291,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
292.029202920292,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
293.029302930293,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
294.029402940294,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
295.029502950295,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
296.029602960296,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
297.029702970297,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
298.02980298029803,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
299.029902990299,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
300.0300030003,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
301.030103010301,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
302.030203020302,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
303.030303030303,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
304.030403040304,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
305.030503050305,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
306.030603060306,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
307.030703070307,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
308.03080308030803,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
309.030903090309,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
310.03100310031,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
311.031103110311,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
312.031203120312,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
313.031303130313,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
314.031403140314,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
315.031503150315,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
316.031603160316,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
317.03170317031703,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
318.031803180318,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
319.031903190319,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
320.03200320032,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
321.032103210321,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
322.032203220322,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
323.032303230323,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
324.032403240324,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
325.032503250325,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
326.032603260326,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
327.03270327032703,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
328.032803280328,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
329.032903290329,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
330.03300330033,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
331.033103310331,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
332.033203320332,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
333.033303330333,25.0,0.0,0.0,-0.479425538604203,0.0,0.8775825618903728
