0.0 ,  7699.964036591893
0.05 ,  9565.219521288118
0.1 ,  9565.25642630355
0.15000000000000002 ,  9565.321613138738
0.2 ,  9565.41507888193
0.25 ,  9565.536819240617
0.3 ,  9565.686828541813
0.35 ,  9565.865099732431
0.39999999999999997 ,  9566.07162437976
0.44999999999999996 ,  9566.306392672039
0.49999999999999994 ,  9566.569393419131
0.5499999999999999 ,  9566.860614053296
0.6 ,  9567.180040630046
0.65 ,  9567.527657829132
0.7000000000000001 ,  9567.903448955587
0.7500000000000001 ,  9568.307395940901
0.8000000000000002 ,  9568.739479344275
0.8500000000000002 ,  9569.199678353976
0.9000000000000002 ,  9569.6879707888
0.9500000000000003 ,  9570.204333099608
1.0000000000000002 ,  9570.74874037099
1.0500000000000003 ,  9571.321166322998
1.1000000000000003 ,  9571.921583313002
1.1500000000000004 ,  9572.549962337618
1.2000000000000004 ,  9573.20627303475
1.2500000000000004 ,  9573.890483685718
1.3000000000000005 ,  9574.6025612175
1.3500000000000005 ,  9575.342471205042
1.4000000000000006 ,  9576.110177873688
1.4500000000000006 ,  9576.9056441017
1.5000000000000007 ,  9577.728831422864
1.5500000000000007 ,  9578.57970002921
1.6000000000000008 ,  9579.458208773802
1.6500000000000008 ,  9580.364315173656
1.7000000000000008 ,  9581.297975412721
1.7500000000000009 ,  9582.259144344973
1.800000000000001 ,  9583.2477754976
1.850000000000001 ,  9584.263821074286
1.900000000000001 ,  9585.307231958575
1.950000000000001 ,  9586.377957717339
2.000000000000001 ,  9587.475946604349
2.0500000000000007 ,  9588.601145563915
2.1000000000000005 ,  9589.753500234645
2.1500000000000004 ,  9590.932954953278
2.2 ,  9592.139452758618
2.25 ,  9593.372935395562
2.3 ,  9594.633343319216
2.3499999999999996 ,  9595.920615699102
2.3999999999999995 ,  9597.234690423458
2.4499999999999993 ,  9598.575504103637
2.499999999999999 ,  9599.94299207858
2.549999999999999 ,  9601.337088419396
2.5999999999999988 ,  9602.757725934016
2.6499999999999986 ,  9604.204836171963
2.6999999999999984 ,  9605.678349429176
2.7499999999999982 ,  9607.178194752953
2.799999999999998 ,  9608.704299946969
2.849999999999998 ,  9610.256591576386
2.8999999999999977 ,  9611.83499497305
2.9499999999999975 ,  9613.439434240769
2.9999999999999973 ,  9615.0698322607
3.049999999999997 ,  9616.726110696796
3.099999999999997 ,  9618.408190001357
3.149999999999997 ,  9620.115989420658
3.1999999999999966 ,  9621.84942700067
3.2499999999999964 ,  9623.608419592867
3.2999999999999963 ,  9625.392882860102
3.349999999999996 ,  9627.202731282592
3.399999999999996 ,  9629.037878163965
3.4499999999999957 ,  9630.898235637405
3.4999999999999956 ,  9632.783714671874
3.5499999999999954 ,  9634.694225078418
3.599999999999995 ,  9636.629675516551
3.649999999999995 ,  9638.58997350073
3.699999999999995 ,  9640.5750254069
3.7499999999999947 ,  9642.584736479133
3.7999999999999945 ,  9644.619010836332
3.8499999999999943 ,  9646.677751479023
3.899999999999994 ,  9648.760860296234
3.949999999999994 ,  9650.86823807243
3.999999999999994 ,  9652.999784494557
4.049999999999994 ,  9655.155398159135
4.099999999999993 ,  9657.33497657944
4.149999999999993 ,  9659.53841619277
4.199999999999993 ,  9661.765612367777
4.249999999999993 ,  9664.016459411872
4.299999999999993 ,  9666.29085057872
4.3499999999999925 ,  9668.588678075785
4.399999999999992 ,  9670.909833071977
4.449999999999992 ,  9673.25420570535
4.499999999999992 ,  9675.621685090884
4.549999999999992 ,  9678.012159328331
4.599999999999992 ,  9680.425515510145
4.6499999999999915 ,  9682.861639729465
4.699999999999991 ,  9685.320417088182
4.749999999999991 ,  9687.801731705076
4.799999999999991 ,  9690.305466724005
4.849999999999991 ,  9692.831504322186
4.899999999999991 ,  9695.379725718523
4.94999999999999 ,  9697.950011182018
4.99999999999999 ,  9700.542240040231
5.04999999999999 ,  9703.156290687824
5.09999999999999 ,  9705.792040595154
5.14999999999999 ,  9708.449366316943
5.1999999999999895 ,  9711.128143501002
5.249999999999989 ,  9713.828246897023
5.299999999999989 ,  9716.549550365427
5.349999999999989 ,  9719.291926886284
5.399999999999989 ,  9722.055248568287
5.449999999999989 ,  9724.839386657779
5.4999999999999885 ,  9727.644211547853
5.549999999999988 ,  9730.469592787504
5.599999999999988 ,  9733.315399090836
5.649999999999988 ,  9736.18149834633
5.699999999999988 ,  9739.067757626168
5.749999999999988 ,  9741.974043195607
5.799999999999987 ,  9744.900220522415
5.849999999999987 ,  9747.846154286362
5.899999999999987 ,  9750.81170838875
5.949999999999987 ,  9753.796745962018
5.999999999999987 ,  9756.801129379372
6.0499999999999865 ,  9759.82472026449
6.099999999999986 ,  9762.867379501267
6.149999999999986 ,  9765.928967243599
6.199999999999986 ,  9769.009342925234
6.249999999999986 ,  9772.108365269658
6.299999999999986 ,  9775.225892300035
6.349999999999985 ,  9778.361781349184
6.399999999999985 ,  9781.51588906961
6.449999999999985 ,  9784.688071443568
6.499999999999985 ,  9787.878183793193
6.549999999999985 ,  9791.08608079064
6.5999999999999845 ,  9794.31161646829
6.649999999999984 ,  9797.554644228996
6.699999999999984 ,  9800.81501685635
6.749999999999984 ,  9804.092586525005
6.799999999999984 ,  9807.387204811039
6.849999999999984 ,  9810.69872270234
6.8999999999999835 ,  9814.02699060904
6.949999999999983 ,  9817.371858373976
6.999999999999983 ,  9820.733175283196
7.049999999999983 ,  9824.110790076487
7.099999999999983 ,  9827.504550957947
7.149999999999983 ,  9830.914305606573
7.199999999999982 ,  9834.339901186904
7.249999999999982 ,  9837.781184359666
